StudyInstanceUID,Slice,ImageHeight,ImageWidth,SliceThickness,ImagePositionPatient_x,ImagePositionPatient_y,ImagePositionPatient_z,C1,C2,C3,C4,C5,C6,C7,SliceRatio
1.2.826.0.1.3680043.32436,78,512,512,0.625,-77.8,-54.0,-17.125,0,1,1,0,0,0,0,0.2878228782287823
1.2.826.0.1.3680043.32436,79,512,512,0.625,-77.8,-54.0,-17.75,0,1,1,0,0,0,0,0.2915129151291513
1.2.826.0.1.3680043.32436,80,512,512,0.625,-77.8,-54.0,-18.375,0,1,1,0,0,0,0,0.2952029520295203
1.2.826.0.1.3680043.32436,81,512,512,0.625,-77.8,-54.0,-19.0,0,1,1,0,0,0,0,0.2988929889298893
1.2.826.0.1.3680043.32436,82,512,512,0.625,-77.8,-54.0,-19.625,0,1,1,0,0,0,0,0.3025830258302583
1.2.826.0.1.3680043.32436,83,512,512,0.625,-77.8,-54.0,-20.25,0,1,1,0,0,0,0,0.3062730627306273
1.2.826.0.1.3680043.32436,84,512,512,0.625,-77.8,-54.0,-20.875,0,1,1,0,0,0,0,0.30996309963099633
1.2.826.0.1.3680043.32436,85,512,512,0.625,-77.8,-54.0,-21.5,0,1,1,0,0,0,0,0.31365313653136534
1.2.826.0.1.3680043.32436,86,512,512,0.625,-77.8,-54.0,-22.125,0,1,1,0,0,0,0,0.3173431734317343
1.2.826.0.1.3680043.32436,87,512,512,0.625,-77.8,-54.0,-22.75,0,1,1,0,0,0,0,0.3210332103321033
1.2.826.0.1.3680043.32436,88,512,512,0.625,-77.8,-54.0,-23.375,0,1,1,0,0,0,0,0.3247232472324723
1.2.826.0.1.3680043.32436,89,512,512,0.625,-77.8,-54.0,-24.0,0,1,1,0,0,0,0,0.3284132841328413
1.2.826.0.1.3680043.32436,90,512,512,0.625,-77.8,-54.0,-24.625,0,1,1,0,0,0,0,0.33210332103321033
1.2.826.0.1.3680043.32436,91,512,512,0.625,-77.8,-54.0,-25.25,0,1,1,0,0,0,0,0.33579335793357934
1.2.826.0.1.3680043.32436,92,512,512,0.625,-77.8,-54.0,-25.875,0,1,1,1,0,0,0,0.33948339483394835
1.2.826.0.1.3680043.32436,93,512,512,0.625,-77.8,-54.0,-26.5,0,1,1,1,0,0,0,0.34317343173431736
1.2.826.0.1.3680043.32436,94,512,512,0.625,-77.8,-54.0,-27.125,0,1,1,0,0,0,0,0.34686346863468637
1.2.826.0.1.3680043.32436,95,512,512,0.625,-77.8,-54.0,-27.75,0,1,1,0,0,0,0,0.3505535055350554
1.2.826.0.1.3680043.32436,96,512,512,0.625,-77.8,-54.0,-28.375,0,1,1,0,0,0,0,0.35424354243542433
1.2.826.0.1.3680043.32436,97,512,512,0.625,-77.8,-54.0,-29.0,0,1,1,0,0,0,0,0.35793357933579334
1.2.826.0.1.3680043.32436,98,512,512,0.625,-77.8,-54.0,-29.625,0,1,1,1,0,0,0,0.36162361623616235
1.2.826.0.1.3680043.32436,99,512,512,0.625,-77.8,-54.0,-30.25,0,1,1,1,0,0,0,0.36531365313653136
1.2.826.0.1.3680043.32436,100,512,512,0.625,-77.8,-54.0,-30.875,0,0,1,1,0,0,0,0.36900369003690037
1.2.826.0.1.3680043.32436,101,512,512,0.625,-77.8,-54.0,-31.5,0,0,1,1,0,0,0,0.3726937269372694
1.2.826.0.1.3680043.32436,102,512,512,0.625,-77.8,-54.0,-32.125,0,0,1,1,0,0,0,0.3763837638376384
1.2.826.0.1.3680043.32436,103,512,512,0.625,-77.8,-54.0,-32.75,0,0,1,1,0,0,0,0.3800738007380074
1.2.826.0.1.3680043.32436,104,512,512,0.625,-77.8,-54.0,-33.375,0,0,1,1,1,0,0,0.3837638376383764
1.2.826.0.1.3680043.32436,105,512,512,0.625,-77.8,-54.0,-34.0,0,0,1,1,1,0,0,0.3874538745387454
1.2.826.0.1.3680043.32436,106,512,512,0.625,-77.8,-54.0,-34.625,0,0,1,1,1,0,0,0.39114391143911437
1.2.826.0.1.3680043.32436,107,512,512,0.625,-77.8,-54.0,-35.25,0,0,1,1,1,0,0,0.3948339483394834
1.2.826.0.1.3680043.32436,108,512,512,0.625,-77.8,-54.0,-35.875,0,0,1,1,0,0,0,0.3985239852398524
1.2.826.0.1.3680043.32436,109,512,512,0.625,-77.8,-54.0,-36.5,0,0,1,1,0,0,0,0.4022140221402214
1.2.826.0.1.3680043.32436,110,512,512,0.625,-77.8,-54.0,-37.125,0,0,1,1,0,0,0,0.4059040590405904
1.2.826.0.1.3680043.32436,111,512,512,0.625,-77.8,-54.0,-37.75,0,0,1,1,0,0,0,0.4095940959409594
1.2.826.0.1.3680043.32436,112,512,512,0.625,-77.8,-54.0,-38.375,0,0,1,1,1,0,0,0.4132841328413284
1.2.826.0.1.3680043.32436,113,512,512,0.625,-77.8,-54.0,-39.0,0,0,1,1,1,0,0,0.41697416974169743
1.2.826.0.1.3680043.32436,114,512,512,0.625,-77.8,-54.0,-39.625,0,0,1,1,1,0,0,0.42066420664206644
1.2.826.0.1.3680043.32436,115,512,512,0.625,-77.8,-54.0,-40.25,0,0,1,1,1,0,0,0.42435424354243545
1.2.826.0.1.3680043.32436,116,512,512,0.625,-77.8,-54.0,-40.875,0,0,1,1,1,0,0,0.4280442804428044
1.2.826.0.1.3680043.32436,117,512,512,0.625,-77.8,-54.0,-41.5,0,0,1,1,1,0,0,0.4317343173431734
1.2.826.0.1.3680043.32436,118,512,512,0.625,-77.8,-54.0,-42.125,0,0,1,1,1,0,0,0.4354243542435424
1.2.826.0.1.3680043.32436,119,512,512,0.625,-77.8,-54.0,-42.75,0,0,1,1,1,0,0,0.43911439114391143
1.2.826.0.1.3680043.32436,120,512,512,0.625,-77.8,-54.0,-43.375,0,0,1,1,1,1,0,0.44280442804428044
1.2.826.0.1.3680043.32436,121,512,512,0.625,-77.8,-54.0,-44.0,0,0,1,1,1,1,0,0.44649446494464945
1.2.826.0.1.3680043.32436,122,512,512,0.625,-77.8,-54.0,-44.625,0,0,0,1,1,1,0,0.45018450184501846
1.2.826.0.1.3680043.32436,123,512,512,0.625,-77.8,-54.0,-45.25,0,0,0,1,1,1,0,0.45387453874538747
1.2.826.0.1.3680043.32436,124,512,512,0.625,-77.8,-54.0,-45.875,0,0,0,1,1,1,1,0.4575645756457565
1.2.826.0.1.3680043.32436,125,512,512,0.625,-77.8,-54.0,-46.5,0,0,0,1,1,1,1,0.4612546125461255
1.2.826.0.1.3680043.32436,126,512,512,0.625,-77.8,-54.0,-47.125,0,0,0,1,1,1,1,0.46494464944649444
1.2.826.0.1.3680043.32436,127,512,512,0.625,-77.8,-54.0,-47.75,0,0,0,1,1,1,1,0.46863468634686345
1.2.826.0.1.3680043.32436,128,512,512,0.625,-77.8,-54.0,-48.375,0,0,0,1,1,1,1,0.47232472324723246
1.2.826.0.1.3680043.32436,129,512,512,0.625,-77.8,-54.0,-49.0,0,0,0,1,1,1,1,0.47601476014760147
1.2.826.0.1.3680043.32436,130,512,512,0.625,-77.8,-54.0,-49.625,0,0,0,1,1,1,1,0.4797047970479705
1.2.826.0.1.3680043.32436,131,512,512,0.625,-77.8,-54.0,-50.25,0,0,0,1,1,1,1,0.4833948339483395
1.2.826.0.1.3680043.32436,132,512,512,0.625,-77.8,-54.0,-50.875,0,0,0,1,1,1,1,0.4870848708487085
1.2.826.0.1.3680043.32436,133,512,512,0.625,-77.8,-54.0,-51.5,0,0,0,1,1,1,1,0.4907749077490775
1.2.826.0.1.3680043.32436,134,512,512,0.625,-77.8,-54.0,-52.125,0,0,0,1,1,1,1,0.4944649446494465
1.2.826.0.1.3680043.32436,135,512,512,0.625,-77.8,-54.0,-52.75,0,0,0,1,1,1,1,0.4981549815498155
1.2.826.0.1.3680043.32436,136,512,512,0.625,-77.8,-54.0,-53.375,0,0,0,1,1,1,1,0.5018450184501845
1.2.826.0.1.3680043.32436,137,512,512,0.625,-77.8,-54.0,-54.0,0,0,0,1,1,1,1,0.5055350553505535
1.2.826.0.1.3680043.32436,138,512,512,0.625,-77.8,-54.0,-54.625,0,0,0,1,1,1,1,0.5092250922509225
1.2.826.0.1.3680043.32436,139,512,512,0.625,-77.8,-54.0,-55.25,0,0,0,1,1,1,1,0.5129151291512916
1.2.826.0.1.3680043.32436,140,512,512,0.625,-77.8,-54.0,-55.875,0,0,0,1,1,1,1,0.5166051660516605
1.2.826.0.1.3680043.32436,141,512,512,0.625,-77.8,-54.0,-56.5,0,0,0,1,1,1,1,0.5202952029520295
1.2.826.0.1.3680043.32436,142,512,512,0.625,-77.8,-54.0,-57.125,0,0,0,1,1,1,1,0.5239852398523985
1.2.826.0.1.3680043.32436,143,512,512,0.625,-77.8,-54.0,-57.75,0,0,0,0,1,1,1,0.5276752767527675
1.2.826.0.1.3680043.32436,144,512,512,0.625,-77.8,-54.0,-58.375,0,0,0,0,1,1,1,0.5313653136531366
1.2.826.0.1.3680043.32436,145,512,512,0.625,-77.8,-54.0,-59.0,0,0,0,0,1,1,1,0.5350553505535055
1.2.826.0.1.3680043.32436,146,512,512,0.625,-77.8,-54.0,-59.625,0,0,0,0,1,1,1,0.5387453874538746
1.2.826.0.1.3680043.32436,147,512,512,0.625,-77.8,-54.0,-60.25,0,0,0,0,1,1,1,0.5424354243542435
1.2.826.0.1.3680043.32436,148,512,512,0.625,-77.8,-54.0,-60.875,0,0,0,0,1,1,1,0.5461254612546126
1.2.826.0.1.3680043.32436,149,512,512,0.625,-77.8,-54.0,-61.5,0,0,0,0,1,1,1,0.5498154981549815
1.2.826.0.1.3680043.32436,150,512,512,0.625,-77.8,-54.0,-62.125,0,0,0,0,1,1,1,0.5535055350553506
1.2.826.0.1.3680043.32436,151,512,512,0.625,-77.8,-54.0,-62.75,0,0,0,0,1,1,1,0.5571955719557196
1.2.826.0.1.3680043.32436,152,512,512,0.625,-77.8,-54.0,-63.375,0,0,0,0,1,1,1,0.5608856088560885
1.2.826.0.1.3680043.32436,153,512,512,0.625,-77.8,-54.0,-64.0,0,0,0,0,1,1,1,0.5645756457564576
1.2.826.0.1.3680043.32436,154,512,512,0.625,-77.8,-54.0,-64.625,0,0,0,0,1,1,1,0.5682656826568265
1.2.826.0.1.3680043.32436,155,512,512,0.625,-77.8,-54.0,-65.25,0,0,0,0,1,1,1,0.5719557195571956
1.2.826.0.1.3680043.32436,156,512,512,0.625,-77.8,-54.0,-65.875,0,0,0,0,1,1,1,0.5756457564575646
1.2.826.0.1.3680043.32436,157,512,512,0.625,-77.8,-54.0,-66.5,0,0,0,0,1,1,1,0.5793357933579336
1.2.826.0.1.3680043.32436,158,512,512,0.625,-77.8,-54.0,-67.125,0,0,0,0,1,1,1,0.5830258302583026
1.2.826.0.1.3680043.32436,159,512,512,0.625,-77.8,-54.0,-67.75,0,0,0,0,1,1,1,0.5867158671586716
1.2.826.0.1.3680043.32436,160,512,512,0.625,-77.8,-54.0,-68.375,0,0,0,0,1,1,1,0.5904059040590406
1.2.826.0.1.3680043.32436,161,512,512,0.625,-77.8,-54.0,-69.0,0,0,0,0,1,1,1,0.5940959409594095
1.2.826.0.1.3680043.32436,162,512,512,0.625,-77.8,-54.0,-69.625,0,0,0,0,1,1,1,0.5977859778597786
1.2.826.0.1.3680043.32436,163,512,512,0.625,-77.8,-54.0,-70.25,0,0,0,0,1,1,1,0.6014760147601476
1.2.826.0.1.3680043.32436,164,512,512,0.625,-77.8,-54.0,-70.875,0,0,0,0,1,1,1,0.6051660516605166
1.2.826.0.1.3680043.32436,165,512,512,0.625,-77.8,-54.0,-71.5,0,0,0,0,0,1,1,0.6088560885608856
1.2.826.0.1.3680043.32436,166,512,512,0.625,-77.8,-54.0,-72.125,0,0,0,0,0,1,1,0.6125461254612546
1.2.826.0.1.3680043.32436,167,512,512,0.625,-77.8,-54.0,-72.75,0,0,0,0,0,1,1,0.6162361623616236
1.2.826.0.1.3680043.32436,168,512,512,0.625,-77.8,-54.0,-73.375,0,0,0,0,0,1,1,0.6199261992619927
1.2.826.0.1.3680043.32436,169,512,512,0.625,-77.8,-54.0,-74.0,0,0,0,0,0,1,1,0.6236162361623616
1.2.826.0.1.3680043.32436,170,512,512,0.625,-77.8,-54.0,-74.625,0,0,0,0,0,1,1,0.6273062730627307
1.2.826.0.1.3680043.32436,171,512,512,0.625,-77.8,-54.0,-75.25,0,0,0,0,0,1,1,0.6309963099630996
1.2.826.0.1.3680043.32436,172,512,512,0.625,-77.8,-54.0,-75.875,0,0,0,0,0,1,1,0.6346863468634686
1.2.826.0.1.3680043.32436,173,512,512,0.625,-77.8,-54.0,-76.5,0,0,0,0,0,1,1,0.6383763837638377
1.2.826.0.1.3680043.32436,174,512,512,0.625,-77.8,-54.0,-77.125,0,0,0,0,0,1,1,0.6420664206642066
1.2.826.0.1.3680043.32436,175,512,512,0.625,-77.8,-54.0,-77.75,0,0,0,0,0,1,1,0.6457564575645757
1.2.826.0.1.3680043.32436,176,512,512,0.625,-77.8,-54.0,-78.375,0,0,0,0,0,1,1,0.6494464944649446
1.2.826.0.1.3680043.32436,177,512,512,0.625,-77.8,-54.0,-79.0,0,0,0,0,0,1,1,0.6531365313653137
1.2.826.0.1.3680043.32436,178,512,512,0.625,-77.8,-54.0,-79.625,0,0,0,0,0,1,1,0.6568265682656826
1.2.826.0.1.3680043.32436,179,512,512,0.625,-77.8,-54.0,-80.25,0,0,0,0,0,1,1,0.6605166051660517
1.2.826.0.1.3680043.32436,180,512,512,0.625,-77.8,-54.0,-80.875,0,0,0,0,0,1,1,0.6642066420664207
1.2.826.0.1.3680043.32436,181,512,512,0.625,-77.8,-54.0,-81.5,0,0,0,0,0,1,1,0.6678966789667896
1.2.826.0.1.3680043.32436,182,512,512,0.625,-77.8,-54.0,-82.125,0,0,0,0,0,1,1,0.6715867158671587
1.2.826.0.1.3680043.32436,183,512,512,0.625,-77.8,-54.0,-82.75,0,0,0,0,0,0,1,0.6752767527675276
1.2.826.0.1.3680043.32436,184,512,512,0.625,-77.8,-54.0,-83.375,0,0,0,0,0,0,1,0.6789667896678967
1.2.826.0.1.3680043.32436,185,512,512,0.625,-77.8,-54.0,-84.0,0,0,0,0,0,0,1,0.6826568265682657
1.2.826.0.1.3680043.32436,186,512,512,0.625,-77.8,-54.0,-84.625,0,0,0,0,0,0,1,0.6863468634686347
1.2.826.0.1.3680043.32436,187,512,512,0.625,-77.8,-54.0,-85.25,0,0,0,0,0,0,1,0.6900369003690037
1.2.826.0.1.3680043.32436,188,512,512,0.625,-77.8,-54.0,-85.875,0,0,0,0,0,0,1,0.6937269372693727
1.2.826.0.1.3680043.32436,189,512,512,0.625,-77.8,-54.0,-86.5,0,0,0,0,0,0,1,0.6974169741697417
1.2.826.0.1.3680043.32436,190,512,512,0.625,-77.8,-54.0,-87.125,0,0,0,0,0,0,1,0.7011070110701108
1.2.826.0.1.3680043.32436,191,512,512,0.625,-77.8,-54.0,-87.75,0,0,0,0,0,0,1,0.7047970479704797
1.2.826.0.1.3680043.32436,192,512,512,0.625,-77.8,-54.0,-88.375,0,0,0,0,0,0,1,0.7084870848708487
1.2.826.0.1.3680043.32436,193,512,512,0.625,-77.8,-54.0,-89.0,0,0,0,0,0,0,1,0.7121771217712177
1.2.826.0.1.3680043.32436,194,512,512,0.625,-77.8,-54.0,-89.625,0,0,0,0,0,0,1,0.7158671586715867
1.2.826.0.1.3680043.32436,195,512,512,0.625,-77.8,-54.0,-90.25,0,0,0,0,0,0,1,0.7195571955719557
1.2.826.0.1.3680043.32436,196,512,512,0.625,-77.8,-54.0,-90.875,0,0,0,0,0,0,1,0.7232472324723247
1.2.826.0.1.3680043.32436,197,512,512,0.625,-77.8,-54.0,-91.5,0,0,0,0,0,0,1,0.7269372693726938
1.2.826.0.1.3680043.32436,198,512,512,0.625,-77.8,-54.0,-92.125,0,0,0,0,0,0,1,0.7306273062730627
1.2.826.0.1.3680043.32436,199,512,512,0.625,-77.8,-54.0,-92.75,0,0,0,0,0,0,1,0.7343173431734318
1.2.826.0.1.3680043.32436,200,512,512,0.625,-77.8,-54.0,-93.375,0,0,0,0,0,0,1,0.7380073800738007
1.2.826.0.1.3680043.32436,201,512,512,0.625,-77.8,-54.0,-94.0,0,0,0,0,0,0,0,0.7416974169741697
1.2.826.0.1.3680043.32436,202,512,512,0.625,-77.8,-54.0,-94.625,0,0,0,0,0,0,0,0.7453874538745388
1.2.826.0.1.3680043.32436,203,512,512,0.625,-77.8,-54.0,-95.25,0,0,0,0,0,0,0,0.7490774907749077
1.2.826.0.1.3680043.32436,204,512,512,0.625,-77.8,-54.0,-95.875,0,0,0,0,0,0,0,0.7527675276752768
1.2.826.0.1.3680043.32436,205,512,512,0.625,-77.8,-54.0,-96.5,0,0,0,0,0,0,0,0.7564575645756457
1.2.826.0.1.3680043.32436,206,512,512,0.625,-77.8,-54.0,-97.125,0,0,0,0,0,0,0,0.7601476014760148
1.2.826.0.1.3680043.32436,207,512,512,0.625,-77.8,-54.0,-97.75,0,0,0,0,0,0,0,0.7638376383763837
1.2.826.0.1.3680043.32436,208,512,512,0.625,-77.8,-54.0,-98.375,0,0,0,0,0,0,0,0.7675276752767528
1.2.826.0.1.3680043.32436,209,512,512,0.625,-77.8,-54.0,-99.0,0,0,0,0,0,0,0,0.7712177121771218
1.2.826.0.1.3680043.32436,210,512,512,0.625,-77.8,-54.0,-99.625,0,0,0,0,0,0,0,0.7749077490774908
1.2.826.0.1.3680043.32436,211,512,512,0.625,-77.8,-54.0,-100.25,0,0,0,0,0,0,0,0.7785977859778598
1.2.826.0.1.3680043.32436,212,512,512,0.625,-77.8,-54.0,-100.875,0,0,0,0,0,0,0,0.7822878228782287
1.2.826.0.1.3680043.32436,213,512,512,0.625,-77.8,-54.0,-101.5,0,0,0,0,0,0,0,0.7859778597785978
1.2.826.0.1.3680043.32436,214,512,512,0.625,-77.8,-54.0,-102.125,0,0,0,0,0,0,0,0.7896678966789668
1.2.826.0.1.3680043.32436,215,512,512,0.625,-77.8,-54.0,-102.75,0,0,0,0,0,0,0,0.7933579335793358
1.2.826.0.1.3680043.32436,216,512,512,0.625,-77.8,-54.0,-103.375,0,0,0,0,0,0,0,0.7970479704797048
1.2.826.0.1.3680043.32436,217,512,512,0.625,-77.8,-54.0,-104.0,0,0,0,0,0,0,0,0.8007380073800738
1.2.826.0.1.3680043.32436,218,512,512,0.625,-77.8,-54.0,-104.625,0,0,0,0,0,0,0,0.8044280442804428
1.2.826.0.1.3680043.32436,219,512,512,0.625,-77.8,-54.0,-105.25,0,0,0,0,0,0,0,0.8081180811808119
1.2.826.0.1.3680043.32436,220,512,512,0.625,-77.8,-54.0,-105.875,0,0,0,0,0,0,0,0.8118081180811808
1.2.826.0.1.3680043.32436,221,512,512,0.625,-77.8,-54.0,-106.5,0,0,0,0,0,0,0,0.8154981549815498
1.2.826.0.1.3680043.32436,222,512,512,0.625,-77.8,-54.0,-107.125,0,0,0,0,0,0,0,0.8191881918819188
1.2.826.0.1.3680043.32436,223,512,512,0.625,-77.8,-54.0,-107.75,0,0,0,0,0,0,0,0.8228782287822878
1.2.826.0.1.3680043.32436,224,512,512,0.625,-77.8,-54.0,-108.375,0,0,0,0,0,0,0,0.8265682656826568
1.2.826.0.1.3680043.32436,225,512,512,0.625,-77.8,-54.0,-109.0,0,0,0,0,0,0,0,0.8302583025830258
1.2.826.0.1.3680043.32436,226,512,512,0.625,-77.8,-54.0,-109.625,0,0,0,0,0,0,0,0.8339483394833949
1.2.826.0.1.3680043.32436,227,512,512,0.625,-77.8,-54.0,-110.25,0,0,0,0,0,0,0,0.8376383763837638
1.2.826.0.1.3680043.32436,228,512,512,0.625,-77.8,-54.0,-110.875,0,0,0,0,0,0,0,0.8413284132841329
1.2.826.0.1.3680043.32436,229,512,512,0.625,-77.8,-54.0,-111.5,0,0,0,0,0,0,0,0.8450184501845018
1.2.826.0.1.3680043.32436,230,512,512,0.625,-77.8,-54.0,-112.125,0,0,0,0,0,0,0,0.8487084870848709
1.2.826.0.1.3680043.32436,231,512,512,0.625,-77.8,-54.0,-112.75,0,0,0,0,0,0,0,0.8523985239852399
1.2.826.0.1.3680043.32436,232,512,512,0.625,-77.8,-54.0,-113.375,0,0,0,0,0,0,0,0.8560885608856088
1.2.826.0.1.3680043.32436,233,512,512,0.625,-77.8,-54.0,-114.0,0,0,0,0,0,0,0,0.8597785977859779
1.2.826.0.1.3680043.32436,234,512,512,0.625,-77.8,-54.0,-114.625,0,0,0,0,0,0,0,0.8634686346863468
1.2.826.0.1.3680043.32436,235,512,512,0.625,-77.8,-54.0,-115.25,0,0,0,0,0,0,0,0.8671586715867159
1.2.826.0.1.3680043.32436,236,512,512,0.625,-77.8,-54.0,-115.875,0,0,0,0,0,0,0,0.8708487084870848
1.2.826.0.1.3680043.32436,237,512,512,0.625,-77.8,-54.0,-116.5,0,0,0,0,0,0,0,0.8745387453874539
1.2.826.0.1.3680043.32436,238,512,512,0.625,-77.8,-54.0,-117.125,0,0,0,0,0,0,0,0.8782287822878229
1.2.826.0.1.3680043.32436,239,512,512,0.625,-77.8,-54.0,-117.75,0,0,0,0,0,0,0,0.8819188191881919
1.2.826.0.1.3680043.32436,240,512,512,0.625,-77.8,-54.0,-118.375,0,0,0,0,0,0,0,0.8856088560885609
1.2.826.0.1.3680043.32436,241,512,512,0.625,-77.8,-54.0,-119.0,0,0,0,0,0,0,0,0.8892988929889298
1.2.826.0.1.3680043.32436,242,512,512,0.625,-77.8,-54.0,-119.625,0,0,0,0,0,0,0,0.8929889298892989
1.2.826.0.1.3680043.32436,243,512,512,0.625,-77.8,-54.0,-120.25,0,0,0,0,0,0,0,0.8966789667896679
1.2.826.0.1.3680043.32436,244,512,512,0.625,-77.8,-54.0,-120.875,0,0,0,0,0,0,0,0.9003690036900369
1.2.826.0.1.3680043.32436,245,512,512,0.625,-77.8,-54.0,-121.5,0,0,0,0,0,0,0,0.9040590405904059
1.2.826.0.1.3680043.32436,246,512,512,0.625,-77.8,-54.0,-122.125,0,0,0,0,0,0,0,0.9077490774907749
1.2.826.0.1.3680043.32436,247,512,512,0.625,-77.8,-54.0,-122.75,0,0,0,0,0,0,0,0.9114391143911439
1.2.826.0.1.3680043.32436,248,512,512,0.625,-77.8,-54.0,-123.375,0,0,0,0,0,0,0,0.915129151291513
1.2.826.0.1.3680043.32436,249,512,512,0.625,-77.8,-54.0,-124.0,0,0,0,0,0,0,0,0.9188191881918819
1.2.826.0.1.3680043.32436,250,512,512,0.625,-77.8,-54.0,-124.625,0,0,0,0,0,0,0,0.922509225092251
1.2.826.0.1.3680043.32436,251,512,512,0.625,-77.8,-54.0,-125.25,0,0,0,0,0,0,0,0.9261992619926199
1.2.826.0.1.3680043.32436,252,512,512,0.625,-77.8,-54.0,-125.875,0,0,0,0,0,0,0,0.9298892988929889
1.2.826.0.1.3680043.32436,253,512,512,0.625,-77.8,-54.0,-126.5,0,0,0,0,0,0,0,0.933579335793358
1.2.826.0.1.3680043.32436,254,512,512,0.625,-77.8,-54.0,-127.125,0,0,0,0,0,0,0,0.9372693726937269
1.2.826.0.1.3680043.32436,255,512,512,0.625,-77.8,-54.0,-127.75,0,0,0,0,0,0,0,0.940959409594096
1.2.826.0.1.3680043.32436,256,512,512,0.625,-77.8,-54.0,-128.375,0,0,0,0,0,0,0,0.9446494464944649
1.2.826.0.1.3680043.32436,257,512,512,0.625,-77.8,-54.0,-129.0,0,0,0,0,0,0,0,0.948339483394834
1.2.826.0.1.3680043.32436,258,512,512,0.625,-77.8,-54.0,-129.625,0,0,0,0,0,0,0,0.9520295202952029
1.2.826.0.1.3680043.32436,259,512,512,0.625,-77.8,-54.0,-130.25,0,0,0,0,0,0,0,0.955719557195572
1.2.826.0.1.3680043.32436,260,512,512,0.625,-77.8,-54.0,-130.875,0,0,0,0,0,0,0,0.959409594095941
1.2.826.0.1.3680043.32436,261,512,512,0.625,-77.8,-54.0,-131.5,0,0,0,0,0,0,0,0.9630996309963099
1.2.826.0.1.3680043.32436,262,512,512,0.625,-77.8,-54.0,-132.125,0,0,0,0,0,0,0,0.966789667896679
1.2.826.0.1.3680043.32436,263,512,512,0.625,-77.8,-54.0,-132.75,0,0,0,0,0,0,0,0.9704797047970479
1.2.826.0.1.3680043.32436,264,512,512,0.625,-77.8,-54.0,-133.375,0,0,0,0,0,0,0,0.974169741697417
1.2.826.0.1.3680043.32436,265,512,512,0.625,-77.8,-54.0,-134.0,0,0,0,0,0,0,0,0.977859778597786
1.2.826.0.1.3680043.32436,266,512,512,0.625,-77.8,-54.0,-134.625,0,0,0,0,0,0,0,0.981549815498155
1.2.826.0.1.3680043.32436,267,512,512,0.625,-77.8,-54.0,-135.25,0,0,0,0,0,0,0,0.985239852398524
1.2.826.0.1.3680043.32436,268,512,512,0.625,-77.8,-54.0,-135.875,0,0,0,0,0,0,0,0.988929889298893
1.2.826.0.1.3680043.32436,269,512,512,0.625,-77.8,-54.0,-136.5,0,0,0,0,0,0,0,0.992619926199262
1.2.826.0.1.3680043.32436,270,512,512,0.625,-77.8,-54.0,-137.125,0,0,0,0,0,0,0,0.996309963099631
1.2.826.0.1.3680043.32436,271,512,512,0.625,-77.8,-54.0,-137.75,0,0,0,0,0,0,0,1.0
1.2.826.0.1.3680043.32590,1,512,512,0.625,-85.0,-15.9,20.75,0,0,0,0,0,0,0,0.0037174721189591076
1.2.826.0.1.3680043.32590,2,512,512,0.625,-85.0,-15.9,20.125,0,0,0,0,0,0,0,0.007434944237918215
1.2.826.0.1.3680043.32590,3,512,512,0.625,-85.0,-15.9,19.5,0,0,0,0,0,0,0,0.011152416356877323
1.2.826.0.1.3680043.32590,4,512,512,0.625,-85.0,-15.9,18.875,0,0,0,0,0,0,0,0.01486988847583643
1.2.826.0.1.3680043.32590,5,512,512,0.625,-85.0,-15.9,18.25,0,0,0,0,0,0,0,0.01858736059479554
1.2.826.0.1.3680043.32590,6,512,512,0.625,-85.0,-15.9,17.625,0,0,0,0,0,0,0,0.022304832713754646
1.2.826.0.1.3680043.32590,7,512,512,0.625,-85.0,-15.9,17.0,0,0,0,0,0,0,0,0.026022304832713755
1.2.826.0.1.3680043.32590,8,512,512,0.625,-85.0,-15.9,16.375,0,0,0,0,0,0,0,0.02973977695167286
1.2.826.0.1.3680043.32590,9,512,512,0.625,-85.0,-15.9,15.75,0,0,0,0,0,0,0,0.03345724907063197
1.2.826.0.1.3680043.32590,10,512,512,0.625,-85.0,-15.9,15.125,0,0,0,0,0,0,0,0.03717472118959108
1.2.826.0.1.3680043.32590,11,512,512,0.625,-85.0,-15.9,14.5,0,0,0,0,0,0,0,0.040892193308550186
1.2.826.0.1.3680043.32590,12,512,512,0.625,-85.0,-15.9,13.875,0,0,0,0,0,0,0,0.04460966542750929
1.2.826.0.1.3680043.32590,13,512,512,0.625,-85.0,-15.9,13.25,0,0,0,0,0,0,0,0.048327137546468404
1.2.826.0.1.3680043.32590,14,512,512,0.625,-85.0,-15.9,12.625,0,0,0,0,0,0,0,0.05204460966542751
1.2.826.0.1.3680043.32590,15,512,512,0.625,-85.0,-15.9,12.0,0,0,0,0,0,0,0,0.055762081784386616
1.2.826.0.1.3680043.32590,16,512,512,0.625,-85.0,-15.9,11.375,0,0,0,0,0,0,0,0.05947955390334572
1.2.826.0.1.3680043.32590,17,512,512,0.625,-85.0,-15.9,10.75,0,0,0,0,0,0,0,0.06319702602230483
1.2.826.0.1.3680043.32590,18,512,512,0.625,-85.0,-15.9,10.125,0,0,0,0,0,0,0,0.06691449814126393
1.2.826.0.1.3680043.32590,19,512,512,0.625,-85.0,-15.9,9.5,0,0,0,0,0,0,0,0.07063197026022305
1.2.826.0.1.3680043.32590,20,512,512,0.625,-85.0,-15.9,8.875,0,0,0,0,0,0,0,0.07434944237918216
